Type,Parameter Type,Date,Time,Operator ID,Probe Model,Probe SN,Method Name,Sample ID,Primary Reading Value,Primary Reading Units,Supp Reading 1,Supp Units 1,Supp Reading 2,Supp Units 2,Supp Reading 3,Supp Units 3,Reading Setting 1,Reading Setting 2,Reading Setting 3,Reading Setting 4,Reading Message 1,Reading Message 2,Reading Message 3,Reading Message 4,Check Std Value,Check Std Units,Check Std Graph,Check Std Status,Calibration Status,Cal Date,Cal Time,Cal Operator ID,Cal Slope Name,Cal Slope,Cal Slope Aux,Cal Slope Units,Cal Offset,Cal Offset Units,Cal r2,Cal Number Of Std's,Cal Std 1,Cal Std 1 Units,Cal Std 1 Primary Value,Cal Std 1 Primary Units,Cal Std 1 Supp Value,Cal Std 2,Cal Std 2 Units,Cal Std 2 Primary Value,Cal Std 2 Primary Units,Cal Std 2 Supp Value,Cal Std 3,Cal Std 3 Units,Cal Std 3 Primary Value,Cal Std 3 Primary Units,Cal Std 3 Supp Value,Cal Std 4,Cal Std 4 Units,Cal Std 4 Primary Value,Cal Std 4 Primary Units,Cal Std 4 Supp Value,Cal Std 5,Cal Std 5 Units,Cal Std 5 Primary Value,Cal Std 5 Primary Units,Cal Std 5 Supp Value,Cal Std 6,Cal Std 6 Units,Cal Std 6 Primary Value,Cal Std 6 Primary Units,Cal Std 6 Supp Value,Cal Std 7,Cal Std 7 Units,Cal Std 7 Primary Value,Cal Std 7 Primary Units,Cal Std 7 Supp Value,Cal Std Supp Units,Cal Message 1,Cal Message 2,Cal Message 3,Cal Message 4,Date/Time POSIX,Cal Date/Time POSIX,Meter SN 
RD,DO,8/25/2014,12:02:19,GILLY,LDO101,<100702594016,SAL2,Sample ID (391),7.74,mg/L,15.0,°C,94.4,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968139,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:02:48,GILLY,LDO101,<100702594016,SAL2,Sample ID (392),7.76,mg/L,15.0,°C,94.6,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968168,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:03:19,GILLY,LDO101,<100702594016,SAL2,Sample ID (393),7.78,mg/L,14.9,°C,94.8,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968199,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:03:49,GILLY,LDO101,<100702594016,SAL2,Sample ID (394),7.78,mg/L,14.9,°C,94.7,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968229,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:04:19,GILLY,LDO101,<100702594016,SAL2,Sample ID (395),7.74,mg/L,14.9,°C,94.2,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968259,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:04:49,GILLY,LDO101,<100702594016,SAL2,Sample ID (396),7.77,mg/L,14.8,°C,94.5,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968289,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:05:19,GILLY,LDO101,<100702594016,SAL2,Sample ID (397),7.73,mg/L,14.8,°C,93.9,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968319,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:05:49,GILLY,LDO101,<100702594016,SAL2,Sample ID (398),7.80,mg/L,14.7,°C,94.6,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968349,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:06:19,GILLY,LDO101,<100702594016,SAL2,Sample ID (399),7.79,mg/L,14.7,°C,94.5,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968379,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:06:48,GILLY,LDO101,<100702594016,SAL2,Sample ID (400),7.77,mg/L,14.6,°C,94.1,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968408,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:07:19,GILLY,LDO101,<100702594016,SAL2,Sample ID (401),7.79,mg/L,14.6,°C,94.3,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968439,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:07:49,GILLY,LDO101,<100702594016,SAL2,Sample ID (402),7.77,mg/L,14.6,°C,94.0,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968469,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:08:19,GILLY,LDO101,<100702594016,SAL2,Sample ID (403),7.77,mg/L,14.5,°C,94.0,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968499,1268328220,100300040206,EndOfRecord 
RD,DO,8/25/2014,12:10:49,GILLY,LDO101,<100702594016,SAL2,Sample ID (408),7.77,mg/L,14.6,°C,94.2,%,1015,hPa,Salinity = 34.00‰,Salinity Correction: Manual,Averaging Interval: Off,,O2 Sensor 0 days remaining,,,,,,,,?,3/11/2010,17:23:40,FACTORY,Slope,95.6,,%,0.00, mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408968649,1268328220,100300040206,EndOfRecord 
